Anio,Fecha,Segmento,Marca,Modelo,Valor,Modelo_Original,Archivo_Origen
2018,2018-03-01,Segmento A Hatchback,HYUNDAI,HYUNDAI EON HATCHBACK,3,HYUNDAI EON HATCHBACK,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-04-01,Segmento A Hatchback,HYUNDAI,HYUNDAI EON HATCHBACK,12,HYUNDAI EON HATCHBACK,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-05-01,Segmento A Hatchback,HYUNDAI,HYUNDAI EON HATCHBACK,15,HYUNDAI EON HATCHBACK,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-06-01,Segmento A Hatchback,HYUNDAI,HYUNDAI EON HATCHBACK,20,HYUNDAI EON HATCHBACK,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-07-01,Segmento A Hatchback,HYUNDAI,HYUNDAI EON HATCHBACK,4,HYUNDAI EON HATCHBACK,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-08-01,Segmento A Hatchback,HYUNDAI,HYUNDAI EON HATCHBACK,1,HYUNDAI EON HATCHBACK,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-09-01,Segmento A Hatchback,HYUNDAI,HYUNDAI EON HATCHBACK,7,HYUNDAI EON HATCHBACK,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-10-01,Segmento A Hatchback,HYUNDAI,HYUNDAI EON HATCHBACK,9,HYUNDAI EON HATCHBACK,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-11-01,Segmento A Hatchback,HYUNDAI,HYUNDAI EON HATCHBACK,3,HYUNDAI EON HATCHBACK,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-12-01,Segmento A Hatchback,HYUNDAI,HYUNDAI EON HATCHBACK,5,HYUNDAI EON HATCHBACK,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-01-01,Segmento A Hatchback,CHEVROLET,CHEVROLET BEAT HATCHBACK,5,CHEVROLET BEAT HATCHBACK,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-02-01,Segmento A Hatchback,CHEVROLET,CHEVROLET BEAT HATCHBACK,2,CHEVROLET BEAT HATCHBACK,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-03-01,Segmento A Hatchback,CHEVROLET,CHEVROLET BEAT HATCHBACK,4,CHEVROLET BEAT HATCHBACK,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-04-01,Segmento A Hatchback,CHEVROLET,CHEVROLET BEAT HATCHBACK,11,CHEVROLET BEAT HATCHBACK,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-05-01,Segmento A Hatchback,CHEVROLET,CHEVROLET BEAT HATCHBACK,9,CHEVROLET BEAT HATCHBACK,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-06-01,Segmento A Hatchback,CHEVROLET,CHEVROLET BEAT HATCHBACK,6,CHEVROLET BEAT HATCHBACK,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-07-01,Segmento A Hatchback,CHEVROLET,CHEVROLET BEAT HATCHBACK,7,CHEVROLET BEAT HATCHBACK,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-08-01,Segmento A Hatchback,CHEVROLET,CHEVROLET BEAT HATCHBACK,3,CHEVROLET BEAT HATCHBACK,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-09-01,Segmento A Hatchback,CHEVROLET,CHEVROLET BEAT HATCHBACK,1,CHEVROLET BEAT HATCHBACK,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-10-01,Segmento A Hatchback,CHEVROLET,CHEVROLET BEAT HATCHBACK,8,CHEVROLET BEAT HATCHBACK,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-11-01,Segmento A Hatchback,CHEVROLET,CHEVROLET BEAT HATCHBACK,19,CHEVROLET BEAT HATCHBACK,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-12-01,Segmento A Hatchback,CHEVROLET,CHEVROLET BEAT HATCHBACK,12,CHEVROLET BEAT HATCHBACK,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-01-01,Segmento A Hatchback,VOLKSWAGEN,VOLKSWAGEN GOL HATCHBACK,3,VOLKSWAGEN GOL HATCHBACK,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-02-01,Segmento A Hatchback,VOLKSWAGEN,VOLKSWAGEN GOL HATCHBACK,0,VOLKSWAGEN GOL HATCHBACK,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-03-01,Segmento A Hatchback,VOLKSWAGEN,VOLKSWAGEN GOL HATCHBACK,0,VOLKSWAGEN GOL HATCHBACK,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-04-01,Segmento A Hatchback,VOLKSWAGEN,VOLKSWAGEN GOL HATCHBACK,0,VOLKSWAGEN GOL HATCHBACK,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-05-01,Segmento A Hatchback,VOLKSWAGEN,VOLKSWAGEN GOL HATCHBACK,2,VOLKSWAGEN GOL HATCHBACK,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-06-01,Segmento A Hatchback,VOLKSWAGEN,VOLKSWAGEN GOL HATCHBACK,3,VOLKSWAGEN GOL HATCHBACK,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-07-01,Segmento A Hatchback,VOLKSWAGEN,VOLKSWAGEN GOL HATCHBACK,1,VOLKSWAGEN GOL HATCHBACK,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-08-01,Segmento A Hatchback,VOLKSWAGEN,VOLKSWAGEN GOL HATCHBACK,0,VOLKSWAGEN GOL HATCHBACK,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-09-01,Segmento A Hatchback,VOLKSWAGEN,VOLKSWAGEN GOL HATCHBACK,1,VOLKSWAGEN GOL HATCHBACK,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-10-01,Segmento A Hatchback,VOLKSWAGEN,VOLKSWAGEN GOL HATCHBACK,0,VOLKSWAGEN GOL HATCHBACK,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-11-01,Segmento A Hatchback,VOLKSWAGEN,VOLKSWAGEN GOL HATCHBACK,1,VOLKSWAGEN GOL HATCHBACK,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-12-01,Segmento A Hatchback,VOLKSWAGEN,VOLKSWAGEN GOL HATCHBACK,3,VOLKSWAGEN GOL HATCHBACK,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-01-01,Segmento A Hatchback,BYD,BYD F0 HATCHBACK,0,BYD F0 HATCHBACK,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-02-01,Segmento A Hatchback,BYD,BYD F0 HATCHBACK,0,BYD F0 HATCHBACK,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-03-01,Segmento A Hatchback,BYD,BYD F0 HATCHBACK,0,BYD F0 HATCHBACK,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-04-01,Segmento A Hatchback,BYD,BYD F0 HATCHBACK,1,BYD F0 HATCHBACK,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-05-01,Segmento A Hatchback,BYD,BYD F0 HATCHBACK,1,BYD F0 HATCHBACK,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-06-01,Segmento A Hatchback,BYD,BYD F0 HATCHBACK,5,BYD F0 HATCHBACK,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-07-01,Segmento A Hatchback,BYD,BYD F0 HATCHBACK,1,BYD F0 HATCHBACK,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-08-01,Segmento A Hatchback,BYD,BYD F0 HATCHBACK,0,BYD F0 HATCHBACK,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-09-01,Segmento A Hatchback,BYD,BYD F0 HATCHBACK,1,BYD F0 HATCHBACK,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-10-01,Segmento A Hatchback,BYD,BYD F0 HATCHBACK,0,BYD F0 HATCHBACK,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-11-01,Segmento A Hatchback,BYD,BYD F0 HATCHBACK,0,BYD F0 HATCHBACK,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-12-01,Segmento A Hatchback,BYD,BYD F0 HATCHBACK,0,BYD F0 HATCHBACK,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-01-01,Segmento A Hatchback,BAIC,BAIC D20 SEDAN,0,BAIC D20 SEDAN,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-02-01,Segmento A Hatchback,BAIC,BAIC D20 SEDAN,0,BAIC D20 SEDAN,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-03-01,Segmento A Hatchback,BAIC,BAIC D20 SEDAN,0,BAIC D20 SEDAN,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-04-01,Segmento A Hatchback,BAIC,BAIC D20 SEDAN,0,BAIC D20 SEDAN,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-05-01,Segmento A Hatchback,BAIC,BAIC D20 SEDAN,1,BAIC D20 SEDAN,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-06-01,Segmento A Hatchback,BAIC,BAIC D20 SEDAN,0,BAIC D20 SEDAN,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-07-01,Segmento A Hatchback,BAIC,BAIC D20 SEDAN,0,BAIC D20 SEDAN,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-08-01,Segmento A Hatchback,BAIC,BAIC D20 SEDAN,1,BAIC D20 SEDAN,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-09-01,Segmento A Hatchback,BAIC,BAIC D20 SEDAN,0,BAIC D20 SEDAN,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-10-01,Segmento A Hatchback,BAIC,BAIC D20 SEDAN,0,BAIC D20 SEDAN,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-11-01,Segmento A Hatchback,BAIC,BAIC D20 SEDAN,0,BAIC D20 SEDAN,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-12-01,Segmento A Hatchback,BAIC,BAIC D20 SEDAN,0,BAIC D20 SEDAN,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-01-01,Segmento A Hatchback,FIAT,FIAT UNO,0,FIAT UNO,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-02-01,Segmento A Hatchback,FIAT,FIAT UNO,0,FIAT UNO,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-03-01,Segmento A Hatchback,FIAT,FIAT UNO,0,FIAT UNO,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-04-01,Segmento A Hatchback,FIAT,FIAT UNO,0,FIAT UNO,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-05-01,Segmento A Hatchback,FIAT,FIAT UNO,0,FIAT UNO,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-06-01,Segmento A Hatchback,FIAT,FIAT UNO,0,FIAT UNO,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-07-01,Segmento A Hatchback,FIAT,FIAT UNO,0,FIAT UNO,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-08-01,Segmento A Hatchback,FIAT,FIAT UNO,0,FIAT UNO,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-09-01,Segmento A Hatchback,FIAT,FIAT UNO,0,FIAT UNO,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-10-01,Segmento A Hatchback,FIAT,FIAT UNO,0,FIAT UNO,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-11-01,Segmento A Hatchback,FIAT,FIAT UNO,0,FIAT UNO,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-12-01,Segmento A Hatchback,FIAT,FIAT UNO,1,FIAT UNO,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-01-01,Segmento A Hatchback,RENAULT,RENAULT KWID,0,RENAULT KWID,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-02-01,Segmento A Hatchback,RENAULT,RENAULT KWID,0,RENAULT KWID,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-03-01,Segmento A Hatchback,RENAULT,RENAULT KWID,0,RENAULT KWID,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-04-01,Segmento A Hatchback,RENAULT,RENAULT KWID,0,RENAULT KWID,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-05-01,Segmento A Hatchback,RENAULT,RENAULT KWID,0,RENAULT KWID,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-06-01,Segmento A Hatchback,RENAULT,RENAULT KWID,0,RENAULT KWID,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-07-01,Segmento A Hatchback,RENAULT,RENAULT KWID,0,RENAULT KWID,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-08-01,Segmento A Hatchback,RENAULT,RENAULT KWID,0,RENAULT KWID,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-09-01,Segmento A Hatchback,RENAULT,RENAULT KWID,0,RENAULT KWID,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-10-01,Segmento A Hatchback,RENAULT,RENAULT KWID,0,RENAULT KWID,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-11-01,Segmento A Hatchback,RENAULT,RENAULT KWID,0,RENAULT KWID,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-12-01,Segmento A Hatchback,RENAULT,RENAULT KWID,1,RENAULT KWID,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-01-01,Segmento A Hatchback,FIAT,FIAT HATCHBACK,0,FIAT HATCHBACK,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-02-01,Segmento A Hatchback,FIAT,FIAT HATCHBACK,0,FIAT HATCHBACK,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-03-01,Segmento A Hatchback,FIAT,FIAT HATCHBACK,0,FIAT HATCHBACK,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-04-01,Segmento A Hatchback,FIAT,FIAT HATCHBACK,0,FIAT HATCHBACK,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-05-01,Segmento A Hatchback,FIAT,FIAT HATCHBACK,0,FIAT HATCHBACK,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-06-01,Segmento A Hatchback,FIAT,FIAT HATCHBACK,0,FIAT HATCHBACK,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-07-01,Segmento A Hatchback,FIAT,FIAT HATCHBACK,0,FIAT HATCHBACK,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-08-01,Segmento A Hatchback,FIAT,FIAT HATCHBACK,0,FIAT HATCHBACK,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-09-01,Segmento A Hatchback,FIAT,FIAT HATCHBACK,0,FIAT HATCHBACK,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-10-01,Segmento A Hatchback,FIAT,FIAT HATCHBACK,0,FIAT HATCHBACK,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-11-01,Segmento A Hatchback,FIAT,FIAT HATCHBACK,0,FIAT HATCHBACK,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-12-01,Segmento A Hatchback,FIAT,FIAT HATCHBACK,0,FIAT HATCHBACK,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-01-01,Segmento B Sedan,HYUNDAI,HYUNDAI ACCENT SEDAN,216,HYUNDAI ACCENT SEDAN,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-02-01,Segmento B Sedan,HYUNDAI,HYUNDAI ACCENT SEDAN,112,HYUNDAI ACCENT SEDAN,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-03-01,Segmento B Sedan,HYUNDAI,HYUNDAI ACCENT SEDAN,218,HYUNDAI ACCENT SEDAN,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-04-01,Segmento B Sedan,HYUNDAI,HYUNDAI ACCENT SEDAN,265,HYUNDAI ACCENT SEDAN,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-05-01,Segmento B Sedan,HYUNDAI,HYUNDAI ACCENT SEDAN,168,HYUNDAI ACCENT SEDAN,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-06-01,Segmento B Sedan,HYUNDAI,HYUNDAI ACCENT SEDAN,122,HYUNDAI ACCENT SEDAN,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-07-01,Segmento B Sedan,HYUNDAI,HYUNDAI ACCENT SEDAN,220,HYUNDAI ACCENT SEDAN,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-08-01,Segmento B Sedan,HYUNDAI,HYUNDAI ACCENT SEDAN,188,HYUNDAI ACCENT SEDAN,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-09-01,Segmento B Sedan,HYUNDAI,HYUNDAI ACCENT SEDAN,210,HYUNDAI ACCENT SEDAN,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-10-01,Segmento B Sedan,HYUNDAI,HYUNDAI ACCENT SEDAN,230,HYUNDAI ACCENT SEDAN,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-11-01,Segmento B Sedan,HYUNDAI,HYUNDAI ACCENT SEDAN,275,HYUNDAI ACCENT SEDAN,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-12-01,Segmento B Sedan,HYUNDAI,HYUNDAI ACCENT SEDAN,235,HYUNDAI ACCENT SEDAN,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-01-01,Segmento B Sedan,KIA,KIA RIO SEDAN,221,KIA RIO SEDAN,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-02-01,Segmento B Sedan,KIA,KIA RIO SEDAN,150,KIA RIO SEDAN,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-03-01,Segmento B Sedan,KIA,KIA RIO SEDAN,237,KIA RIO SEDAN,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-04-01,Segmento B Sedan,KIA,KIA RIO SEDAN,140,KIA RIO SEDAN,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-05-01,Segmento B Sedan,KIA,KIA RIO SEDAN,196,KIA RIO SEDAN,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-06-01,Segmento B Sedan,KIA,KIA RIO SEDAN,114,KIA RIO SEDAN,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-07-01,Segmento B Sedan,KIA,KIA RIO SEDAN,157,KIA RIO SEDAN,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-08-01,Segmento B Sedan,KIA,KIA RIO SEDAN,277,KIA RIO SEDAN,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-09-01,Segmento B Sedan,KIA,KIA RIO SEDAN,163,KIA RIO SEDAN,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-10-01,Segmento B Sedan,KIA,KIA RIO SEDAN,200,KIA RIO SEDAN,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-11-01,Segmento B Sedan,KIA,KIA RIO SEDAN,241,KIA RIO SEDAN,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-12-01,Segmento B Sedan,KIA,KIA RIO SEDAN,209,KIA RIO SEDAN,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-01-01,Segmento B Sedan,TOYOTA,TOYOTA YARIS SEDAN,183,TOYOTA YARIS SEDAN,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-02-01,Segmento B Sedan,TOYOTA,TOYOTA YARIS SEDAN,160,TOYOTA YARIS SEDAN,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-03-01,Segmento B Sedan,TOYOTA,TOYOTA YARIS SEDAN,161,TOYOTA YARIS SEDAN,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-04-01,Segmento B Sedan,TOYOTA,TOYOTA YARIS SEDAN,150,TOYOTA YARIS SEDAN,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-05-01,Segmento B Sedan,TOYOTA,TOYOTA YARIS SEDAN,109,TOYOTA YARIS SEDAN,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-06-01,Segmento B Sedan,TOYOTA,TOYOTA YARIS SEDAN,69,TOYOTA YARIS SEDAN,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-07-01,Segmento B Sedan,TOYOTA,TOYOTA YARIS SEDAN,48,TOYOTA YARIS SEDAN,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-08-01,Segmento B Sedan,TOYOTA,TOYOTA YARIS SEDAN,133,TOYOTA YARIS SEDAN,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-09-01,Segmento B Sedan,TOYOTA,TOYOTA YARIS SEDAN,78,TOYOTA YARIS SEDAN,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-10-01,Segmento B Sedan,TOYOTA,TOYOTA YARIS SEDAN,76,TOYOTA YARIS SEDAN,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-11-01,Segmento B Sedan,TOYOTA,TOYOTA YARIS SEDAN,100,TOYOTA YARIS SEDAN,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-12-01,Segmento B Sedan,TOYOTA,TOYOTA YARIS SEDAN,156,TOYOTA YARIS SEDAN,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-01-01,Segmento B Sedan,NISSAN,NISSAN SENTRA B13 SEDAN,49,NISSAN SENTRA B13 SEDAN,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-02-01,Segmento B Sedan,NISSAN,NISSAN SENTRA B13 SEDAN,43,NISSAN SENTRA B13 SEDAN,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-03-01,Segmento B Sedan,NISSAN,NISSAN SENTRA B13 SEDAN,61,NISSAN SENTRA B13 SEDAN,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-04-01,Segmento B Sedan,NISSAN,NISSAN SENTRA B13 SEDAN,40,NISSAN SENTRA B13 SEDAN,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-05-01,Segmento B Sedan,NISSAN,NISSAN SENTRA B13 SEDAN,53,NISSAN SENTRA B13 SEDAN,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-06-01,Segmento B Sedan,NISSAN,NISSAN SENTRA B13 SEDAN,26,NISSAN SENTRA B13 SEDAN,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-07-01,Segmento B Sedan,NISSAN,NISSAN SENTRA B13 SEDAN,36,NISSAN SENTRA B13 SEDAN,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-08-01,Segmento B Sedan,NISSAN,NISSAN SENTRA B13 SEDAN,25,NISSAN SENTRA B13 SEDAN,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-09-01,Segmento B Sedan,NISSAN,NISSAN SENTRA B13 SEDAN,21,NISSAN SENTRA B13 SEDAN,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-10-01,Segmento B Sedan,NISSAN,NISSAN SENTRA B13 SEDAN,6,NISSAN SENTRA B13 SEDAN,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-11-01,Segmento B Sedan,NISSAN,NISSAN SENTRA B13 SEDAN,4,NISSAN SENTRA B13 SEDAN,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-12-01,Segmento B Sedan,NISSAN,NISSAN SENTRA B13 SEDAN,5,NISSAN SENTRA B13 SEDAN,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-01-01,Segmento B Sedan,SUZUKI,SUZUKI CIAZ SEDAN,44,SUZUKI CIAZ SEDAN,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-02-01,Segmento B Sedan,SUZUKI,SUZUKI CIAZ SEDAN,34,SUZUKI CIAZ SEDAN,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-03-01,Segmento B Sedan,SUZUKI,SUZUKI CIAZ SEDAN,16,SUZUKI CIAZ SEDAN,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-04-01,Segmento B Sedan,SUZUKI,SUZUKI CIAZ SEDAN,24,SUZUKI CIAZ SEDAN,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-05-01,Segmento B Sedan,SUZUKI,SUZUKI CIAZ SEDAN,44,SUZUKI CIAZ SEDAN,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-06-01,Segmento B Sedan,SUZUKI,SUZUKI CIAZ SEDAN,28,SUZUKI CIAZ SEDAN,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-07-01,Segmento B Sedan,SUZUKI,SUZUKI CIAZ SEDAN,25,SUZUKI CIAZ SEDAN,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-08-01,Segmento B Sedan,SUZUKI,SUZUKI CIAZ SEDAN,44,SUZUKI CIAZ SEDAN,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-09-01,Segmento B Sedan,SUZUKI,SUZUKI CIAZ SEDAN,24,SUZUKI CIAZ SEDAN,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
